ra,dec,parallax,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
101.61240207682438,-20.888623045903174,1.44679031368654,3.989182,-3.9780753757876033,-0.6863832161952047,1.0380772,,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19378909098941555
101.71548111776498,-20.760744203554847,1.2351399903748899,1.589592,0.27752640245848453,1.6212737026673163,0.9973388,20.532269,20.943537,19.886389,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19408162006920104
101.5603903185984,-20.52968738812723,1.3336038682466533,1.466338,-0.33442661618671976,0.28472251804769827,1.069731,20.576397,21.436087,20.072475,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19408666117125317
101.32060648694666,-20.79252299244036,1.4349526297812865,71.81127,-0.09572268112421757,1.0643920405006362,1.1634848,10.232494,10.280937,10.122819,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19440939253667572
101.4796522994956,-20.91065131277754,1.358547961192806,23.19776,-4.261982176884743,-1.2581775040206595,0.98019904,16.78743,17.550335,15.943049,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19453354500076603
101.36039340573963,-20.586188516648992,1.3750677617499785,89.889496,-4.391960814880691,-1.4987783635599656,1.034427,13.993088,14.307879,13.507715,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1946841831386579
101.30465443981372,-20.723592260066034,1.4596589272711584,10.969688,1.5851271793454798,15.17303612916898,1.3635153,17.69971,18.601421,16.501446,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19483790344048674
101.48873746157695,-20.524292920649717,1.482848802360976,17.26509,-4.7115332285095715,-1.3441544075796665,0.9993303,17.73281,18.725582,16.724846,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19563459938543826
101.59356747625318,-20.89968105988931,1.3633703259599426,8.227604,-0.45953547133007744,-14.832079536279323,0.99459416,18.75,19.924263,17.627888,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19613915616315747
101.3910558754764,-20.87835389779266,1.2512405414496728,57.328682,-4.250085774060502,-1.2362128991242107,1.3930296,14.12481,14.469425,13.607559,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1961891063410529
101.36966499274645,-20.86242439902122,1.3336551003053265,57.77491,-4.292775504683963,-1.4634320051747216,0.963804,14.993911,15.417229,14.403693,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19649948173572682
101.6984557330342,-20.62601825515556,1.4273746350988166,3.0122,1.5328430402264717,-3.5340955883350866,1.0422127,20.086159,20.932861,18.95926,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19676007489457792
101.4482133185377,-20.53136404287167,1.45770442104,3.167313,-0.9335648970003936,0.07785535672728965,1.025098,20.372757,20.91635,19.676235,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19679543425579077
101.60918122039647,-20.54362445830698,1.388353473041699,2.4009154,-5.8754826218268414,6.705151699774899,1.0418497,20.222616,21.226116,19.077787,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19682827964694663
101.67346034181892,-20.846383200190758,1.311367194070585,24.927252,1.7959973630745714,7.943816190890102,0.97031087,16.76513,17.480124,15.949021,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19712583463938824
101.40738473193157,-20.547844234898882,1.331496169813428,15.724776,1.0155043713863554,1.404601023138917,0.9904967,17.641666,18.587418,16.69168,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1972660459961466
101.71860525804016,-20.76240434980434,1.247027803469978,3.5954432,-8.729039330589691,-1.1698253101913998,1.0415912,19.712412,20.862251,18.672026,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19729544523659254
101.30898081688993,-20.667699921696055,1.391386953237644,31.017088,-4.468803632727728,-1.3896813650516737,1.0037085,16.574282,17.288227,15.757226,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19744107758939913
101.70708876659798,-20.79656462674341,1.3477711779702553,61.43073,-4.343760585348047,-1.1880599323498109,1.0879438,10.387199,10.384123,10.376279,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19760764846855428
101.62881878359892,-20.553406706379253,1.271465035097434,10.03812,-12.86702033863084,17.838842975103617,0.9968649,18.203373,19.226393,17.1971,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19764221764039747
101.72097047575815,-20.753911548193756,1.3561804169938403,103.854034,-4.328415973077397,-1.122835966934018,0.99115205,12.65299,12.862018,12.306392,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19776731755240862
101.42455095143575,-20.89838199452477,1.355843902125681,18.220385,-4.461303191648845,-1.4307888985085309,0.9832396,17.30662,18.237247,16.391804,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19782860597617935
101.3086094485846,-20.771045831572486,1.3975238245878572,21.192808,-4.212881743256055,-1.4360742992535793,0.991897,17.244745,18.108675,16.32143,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1981089285475763
101.68005379243938,-20.59649763308354,1.4230591460442406,25.408527,-4.301267021736036,-1.3453404521282988,1.0537891,16.806292,17.586613,15.956035,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19843428086559947
101.53783652583327,-20.52151010056538,1.4549725161253009,3.673787,3.6535271829685025,-9.004561583110704,1.0626153,20.016623,21.301495,18.825853,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.198483059748086
101.72533595881373,-20.71496688475708,1.4335172461820123,1.6704259,-13.359192174647161,6.586704281464144,1.1388813,20.486061,21.288807,19.2749,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19873400553011905
101.3632571782849,-20.860322017107325,1.5067928949348777,38.007572,-16.090579004153216,16.534530699162552,0.9952768,16.18303,16.91415,15.358304,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19912887698039095
101.32100269777861,-20.63247008006104,1.5805744112119577,2.183213,2.308226772093182,0.2960064973875538,1.025019,20.644638,21.069263,19.691154,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1991352832321141
101.51157847242796,-20.51880493847451,1.2017386601690017,3.9393284,-2.8443892800615562,3.1750845611862797,0.99731976,19.678707,20.61882,18.713875,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19981502395125655
101.35722801379426,-20.58182707852979,1.562767899759987,2.708899,-5.157341649400599,-2.1424662457197967,1.0214325,20.356346,21.388174,19.112303,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.19982708569709187
101.72608037290014,-20.69693561166404,1.257058011335326,9.026134,-0.8857173129270624,1.2041744853301626,1.0300976,18.304953,19.67611,17.15585,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20058377597881102
101.30033502667153,-20.745810570588354,1.5541562425832347,14.180145,3.1849020067492972,5.409510091909452,1.1564516,17.859049,18.986101,16.754543,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20065114978752902
101.30913735593614,-20.782807429216415,1.3536336888840337,104.7048,-4.3253490160585555,-1.4462525477256074,1.0252887,13.391536,13.654464,12.972844,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20106611876519573
101.37077526040115,-20.567489370950042,1.3188827148628803,28.326475,-4.477694922721207,-1.5323178365647114,1.0004048,16.411718,17.09156,15.619614,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20131573507715986
101.67530811061043,-20.58643557735186,1.4114958896036018,33.62763,-2.1420286721124526,2.2519223268601616,1.026938,16.159052,16.796183,15.399191,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2014127825728735
101.29803885142182,-20.73483585996556,1.322749862779689,0.646261,7.081689435264401,-0.2526229911611664,1.0713892,20.83241,21.482224,19.857702,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20160804881478372
101.4557753705203,-20.523978146801564,1.2413068136937242,1.1054863,-0.35797663827492715,-0.09196157269261947,1.0522295,20.755348,21.027369,20.169666,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20184732603831773
101.58567343089003,-20.908740045329786,1.3263519741551144,91.11059,-4.567931579255187,-1.3689566052255455,0.95900434,12.992635,13.232755,12.607314,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20192691274014224
101.7217890203134,-20.665938666216107,1.3459250339889282,44.694107,-4.291899963177608,-1.5350731360348389,1.019276,15.519696,16.030054,14.849398,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20239006826378134
101.71599913719622,-20.789331437883845,1.357105908898977,73.69229,-4.133087385164597,-1.4741696413340706,0.9838129,14.456189,14.817263,13.929436,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2026586544268667
101.55116816989066,-20.91828102572184,1.4084151694411688,16.37944,2.536334209879606,-14.080133704774902,1.0057753,17.63131,18.640072,16.631643,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2028437272312161
101.52532096432621,-20.921139041870354,1.327515534141658,0.8931482,0.0010238647236419096,0.9313763826700501,1.027304,20.799694,21.123116,20.076311,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2028554406373026
101.29696835658845,-20.698473418420487,1.2566229050284126,13.3115425,-16.007343906616736,-10.73840080107493,1.0206124,17.89263,18.838697,16.944134,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20298188210714854
101.72528121730694,-20.674768654802296,1.225883088899625,0.5496004,-4.45740415502678,-0.5126867608410306,1.160174,20.803476,21.458466,19.496975,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20345665043083505
101.29595923456816,-20.742413803381154,1.3456543884899435,104.442055,-4.25661588992929,-1.6128228817256653,1.0565253,13.135337,13.385042,12.734337,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20428533678484626
101.47833647228491,-20.516661306063806,1.3899039438459848,2.340678,-2.775442626061109,7.475034216678411,0.9964165,20.462696,21.207977,19.289862,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2045292717331513
101.42886998275848,-20.529570158028058,1.3404332311748044,7.8223014,-1.1047709585483283,-0.5451959349732259,0.96646047,18.89137,20.22461,17.733406,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20475171762136715
101.73158304713205,-20.732207000412433,1.2676573386486334,5.546976,-1.872481841369443,0.5812067863442827,1.0122603,19.063583,20.148556,17.991386,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20498305872105183
101.44941694075139,-20.91493979754176,1.3583570130741411,38.770687,3.4442747593974556,0.8286764785472288,1.1073372,15.759761,16.346525,15.03086,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20509515252300692
101.54866231554203,-20.921114116794225,1.3287228598690817,7.5041757,3.182147200925977,-0.7604405257160459,0.9986444,18.772491,20.313183,17.541302,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20523849828425025
101.73086382490897,-20.74516747425933,1.4439956021733908,5.9168825,-4.909190393089629,-1.7403254625996771,1.0259782,19.26086,20.68735,18.075308,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20557247313173554
101.31941880470723,-20.816316814497064,1.3895033316011423,115.17271,-4.484152998900537,-1.0889204027335642,1.0354885,12.422087,12.626055,12.082233,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20560566284926332
101.7312538415565,-20.694263010699302,1.5625287582866834,12.407756,-4.257341627784826,-1.3135995360897685,1.0269605,18.14806,19.265135,17.102148,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20569639612910642
101.66468434354152,-20.56955643516693,1.2411753308095301,2.567286,-0.8445246001606975,-1.6712487182955154,1.0601965,20.058884,21.20318,18.964554,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20589742263811406
101.45907023015471,-20.918451173257775,1.4343440067522006,2.8309808,-0.3689564336907031,0.5185095944591813,0.9834368,20.034468,20.390736,19.387976,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2060718454641763
101.66977453889969,-20.57384633533415,1.3131474536474792,5.950595,0.10263153017779837,0.8026279312639246,1.0703567,19.008911,19.42708,18.268309,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20617586903833293
101.6721236072404,-20.86156505278362,1.421167938618664,10.175054,-4.21352066243328,-1.1719230462945125,0.9780461,18.399172,19.622644,17.332296,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20637994677528526
101.50129155345226,-20.925225733947848,1.3460146378628792,2.906909,-8.47651095841662,-5.555486202078628,1.0169301,19.998339,21.09839,19.002834,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20689427599647028
101.64908044805374,-20.881766874648044,1.4034209251646546,14.847064,3.271642216862925,-10.164470956127252,0.9765952,17.830647,18.805523,16.852978,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2069415617491826
101.61290154906199,-20.903309713680876,1.4204362390300398,16.083914,11.753540910297486,4.42104010762235,0.9884961,17.732477,18.797554,16.721933,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2070019428834816
101.29388779049347,-20.688127570209748,1.2148248437775286,5.2888517,1.696463379505747,-5.4904116763067625,1.006349,19.152979,20.788174,17.930273,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20712474380801177
101.48177597576579,-20.513138982584103,1.3454338916832393,58.98465,-4.339350157540634,-1.0192340774902398,1.0134484,14.998779,15.431919,14.393889,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20753177077636364
101.29215464427544,-20.69347414781294,1.3373967197768675,11.915576,3.3337094580458184,13.085364109666443,0.9936823,18.173534,19.376509,17.105127,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20801112292780014
101.41293935313658,-20.904479058294463,1.321529384414501,1.4268813,0.5760402531373892,1.538727252074341,1.0849508,20.538103,20.899693,19.700785,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20802808072693185
101.73530083038703,-20.714823083572718,1.3724828654403334,1.8074571,-0.7866160313475938,0.34385311175200933,0.9728868,20.445297,21.008223,19.65814,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20805571994747182
101.29058765611758,-20.72753142381372,1.4604083165261272,9.21364,-4.03335803353974,-1.1542057753485382,1.034801,18.701828,20.05593,17.576607,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20811953900170835
101.46897382700688,-20.92276329222744,1.2536208635108137,1.0912852,-1.5749153146675354,0.7738455921320399,1.0137618,20.663786,21.566132,19.878925,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20823482824334105
101.63818715774865,-20.89082937352386,1.260043524644915,1.4142394,1.1886750534864134,3.051491292418307,1.0259024,20.549454,21.044838,19.521847,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20826459280246098
101.49475543775185,-20.510969825850303,1.3519078929762622,77.05907,-4.245484616237412,-1.2939846502992416,1.2798824,12.14336,12.294307,11.875509,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20833958884547163
101.35393679996803,-20.572426357694106,1.5239298314512504,21.005514,-15.496769509029379,4.293544566994932,1.006746,17.465311,18.435226,16.49138,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20856455347385208
101.54163917321193,-20.511458955737584,1.39511008124341,1.2845888,0.2758286428826394,1.8471496680509287,1.029646,20.69307,21.01334,19.923162,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2088963381132908
101.46301243000306,-20.922440903337375,1.3680498221831123,1.8428261,-0.46403935162893883,-0.3303830503064805,1.0976987,20.439497,20.592411,19.201963,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2090904566157156
101.71191634162416,-20.622636795389052,1.5097877719040644,1.4076645,-1.0495263362971965,-6.2658817154729425,1.0196956,20.694273,21.224731,19.561584,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20948608471956406
101.59458501288712,-20.91384266447535,1.5072420165044134,9.719918,-4.18821908147647,-1.266850585821551,0.99387556,18.534147,19.850525,17.463034,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20962648110650028
101.47575548863175,-20.925357777383226,1.3950263832315568,2.74115,-5.873341914314426,0.3047647130456644,1.0719854,19.984425,21.320581,18.777267,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20963645503329878
101.70896521583911,-20.820335593855066,1.3152593888478108,66.74678,-4.235547375599216,-1.3357483431464794,0.9428216,12.75964,12.987554,12.393917,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.20965371902736735
101.32885558616789,-20.838659369078403,1.3333413877755935,75.57801,-4.345664638168534,-1.3117833689736482,1.023997,14.463959,14.822488,13.93773,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.209808370078593
101.5085023508219,-20.92895956034257,1.2959927189152627,2.608295,-0.46933106967322086,4.295686514841017,1.0320529,20.087158,21.158268,18.953978,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21038356856623275
101.298043307545,-20.78247320870175,1.5182339588386533,2.3833687,-0.4947424306232742,0.7597775098876803,0.98505735,20.476883,20.809618,19.982803,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21082234325209612
101.34617428805439,-20.86061858612135,1.464473446505467,2.8597825,0.0828919901115246,15.723481046227084,1.2015955,19.887403,21.057875,18.480455,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21085543711207663
101.28960754674964,-20.689344445370278,1.4225511984636083,1.0989166,1.5755686290708888,0.7682625005619733,1.1184454,20.745583,21.668232,19.668777,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21091263639916194
101.35237305147207,-20.570328991694346,1.376039192836226,39.43543,-4.365803922634075,-1.497550768619145,1.0100491,16.059765,16.677095,15.267162,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2110796081854583
101.65317896488445,-20.552933706016066,1.2209790009144106,10.13281,-4.2498370108366395,-1.3375030754058301,0.98748535,18.176285,19.318375,17.126513,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2113879793486014
101.29525396920448,-20.66054385088912,1.4035250170046703,2.1836562,-0.3925220096190617,2.322007404548229,1.0186826,20.428934,20.853168,19.754536,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21172869627400392
101.68544131080816,-20.856031686703908,1.373644344548206,101.33807,-4.346419220671819,-1.5809214395256894,1.0420407,12.596111,12.810577,12.242804,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2119056059995732
101.72575342911759,-20.64483952247791,1.3966721153686268,28.984568,-4.602788187981538,-1.1212665938390276,1.0558313,16.45429,17.394306,15.487863,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2123641516052559
101.60996638831044,-20.910703474779588,1.30289538488916,3.039451,0.2617262349580616,0.43292861476449673,1.1247625,19.911625,20.78008,18.63662,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2124377855840508
101.74016627193697,-20.725094922674515,1.2369020175528376,1.1248928,-1.5834935409845694,1.8088639359435292,0.95296985,20.719555,21.139853,19.909187,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21266349006516047
101.3775880464067,-20.547510016492495,1.5754358891494722,5.7335377,7.121209751484901,6.211340773650864,1.0260831,19.403658,20.640652,18.2848,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21286837069534006
101.65854802150966,-20.554456032662696,1.3272419277270164,41.76336,-4.328944776286431,-1.1222050290999168,0.9777051,15.626142,16.14303,14.952472,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21337069546583845
101.33577776202567,-20.85329098897536,1.3837967627583905,104.002,-4.382178148624749,-1.5418939028927043,1.0404446,12.80097,13.023271,12.437391,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21344418513468388
101.61602850890779,-20.90911791337046,1.2353908167150802,59.431038,7.79044846029459,-8.271920154140087,1.0044407,14.851548,15.2479725,14.293295,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2135033015982066
101.722469039765,-20.63300187000834,1.3259650238127605,15.113285,-4.222305769548925,-1.4741249823526985,0.98728764,17.640982,18.59404,16.671339,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21394857935593894
101.68086647249379,-20.57285376087886,1.4491442656860412,120.490425,1.310810919821948,-9.795052913916322,0.96769905,12.5922575,13.016342,12.01134,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21436462688991398
101.73375812644105,-20.661200351990175,1.2621067718849428,54.934303,-12.477950140540806,-7.3014510981136915,0.9866604,14.989689,15.417958,14.392295,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2144439601515596
101.64004022966911,-20.89813670228387,1.4981068393105825,49.09404,10.38882383377473,-12.044109871906514,1.1903534,15.471174,16.007805,14.780145,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21529618092644612
101.35979833856732,-20.557537932761154,1.3107059123220075,2.4148996,-3.065449091642166,-3.579557811680301,1.0782131,20.317526,21.177511,19.220282,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21557861640621814
101.56272118102918,-20.92930719494382,1.3371590654249579,44.648384,-4.187723988618134,-1.1795296989420312,0.99001247,15.653027,16.171736,14.982465,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2157758811707014
101.65421430906859,-20.891454517357637,1.2512191700029267,18.730442,1.1168180514193455,-7.834560521889206,1.0989071,17.028978,17.91147,16.08653,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2175398907834089
101.7457715936074,-20.707999199483247,1.2997915692258757,0.9102765,-0.4673479081828326,0.4687812738486753,1.0290862,20.770618,20.572643,19.713842,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2180783675567336
101.57114481886718,-20.50727795260408,1.4104491762363316,0.64225674,-0.9569092429935261,0.7929427232759696,1.1152382,20.834766,21.434296,19.867254,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21825645340283661
101.4302941181793,-20.92283825497229,1.3258631949669686,3.4255795,-4.494262598730676,-1.52829980115199,1.0179757,,,18.001778,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21833045557759367
101.2795454343672,-20.71205668435205,1.564731165680779,1.033905,0.35811281933807715,0.7409621036542333,1.0356326,20.895023,21.094557,20.01413,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21836599323947672
101.7374452585223,-20.65699633979357,1.4661929048773699,4.8701077,-1.2303669214848592,-0.8399590412222057,1.1405044,19.377983,19.973429,18.630468,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21891807903288305
101.73584884017328,-20.651964007273335,1.3713670399891653,48.182545,-3.2157100823962996,-0.16930830902847693,1.2907578,10.167975,10.152728,10.179493,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21896767604247913
101.74478799585687,-20.749265408521133,1.235252645676816,10.512384,-3.2590295433332446,3.786882750416714,1.0017799,18.078012,19.15589,17.013285,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21902525676662304
101.73882148170422,-20.777832919843785,1.30764435127069,7.9949327,-0.31985938175107687,-1.1420619544057562,1.0214874,18.673265,19.822739,17.639732,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21941218647580257
101.52232910506706,-20.499181586179766,1.344103225959908,3.655709,5.297321756605686,5.861416516848425,1.0431608,19.900236,21.118622,18.813545,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21961198801459206
101.34081932204617,-20.569282402197867,1.3949947474293114,1.1496919,-0.5137829505147529,2.585193059837388,0.92646205,20.752182,20.823103,19.726656,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.21961654099743655
101.30085258101123,-20.62333349692352,1.3348907609862357,59.578304,-4.297052881449256,-1.4762579519318997,1.0441556,15.006239,15.545268,14.310765,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2200901634069448
101.6269444964411,-20.52594830480621,1.3780611118177442,2.646376,-0.2113154244175604,1.483511990631822,1.0363762,20.15544,20.562735,19.557219,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.22025837432400056
101.61918830067187,-20.521414493713795,1.3003119100817568,1.4247057,-1.1231741445805918,2.2947438788164933,0.978236,20.38736,20.929104,18.837242,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.22087254697135145
101.5441373685427,-20.938237969853922,1.3213709204092985,82.69745,-4.4415596836845355,-1.077596014510208,1.110546,13.574632,13.858645,13.130326,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.22155402727876894
101.3857830784244,-20.531586807489667,1.228294325549273,4.600408,-4.279798986525293,-1.6924268749880327,0.99429137,19.481043,20.728552,18.325064,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2216608502914137
101.70643484314563,-20.590249460109636,1.2356069363488522,1.7264878,-4.125193679600402,-1.6071696845718297,1.0467343,20.470076,21.498777,19.305916,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2219768461413442
101.29333687992913,-20.63356219107521,1.318308030587413,63.826946,-4.167416775524003,-1.5254801029679468,1.0424491,14.883761,15.288443,14.312841,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.22233277421930342
101.27593032982394,-20.742005975147443,1.3712952922931694,102.84314,-4.263110965330064,-1.39889682153314,1.0902497,12.430641,12.626537,12.099633,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.2228577484971982
