ra,dec,parallax,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
101.61865724373929,-20.7128776500338,1.4617619251410563,2.228564,-1.5761984465663577,1.3371207745102915,0.98929,20.403318,21.119503,19.473322,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.09908658923241498
101.61795854311138,-20.73167639449234,1.364406601289956,45.812984,-4.2621597791289725,-1.5187687685636373,1.0585935,15.520828,16.019188,14.866948,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.09912480341903768
101.6058225686052,-20.67083543618558,1.3397764413050772,53.916126,-4.302559267334267,-1.3169141991143472,1.1501917,9.164043,9.157325,9.139782,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.09919364131406147
101.46945255276047,-20.627745787168546,1.4660893592384263,1.1473805,-0.8140767157384758,0.631426083505308,1.0600022,20.766047,21.223768,20.230703,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.09954789077410107
101.49056222923241,-20.81794129985801,1.3409528424322714,113.4595,-4.214832037976161,-1.210713405651868,1.0088665,13.175853,13.427629,12.772408,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10149729792445088
101.56400378791746,-20.628396001564738,1.3659972833147893,2.973347,1.8695945715787985,-0.4983974656778758,1.1130084,20.00282,21.03927,18.848852,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10210689636072048
101.62070859608863,-20.734879652220652,1.37049635199185,74.188194,-5.568526326925619,-0.5828670444193361,1.137343,14.193115,14.540243,13.677351,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10213486185839096
101.60233655936527,-20.77736565846128,1.302881018786615,2.4806416,-5.455003427720784,8.816905769500845,1.0578402,20.083143,20.888933,18.738796,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10220883990508871
101.55551800736099,-20.624003550872292,1.3743069150810134,1.5674553,0.1994726821155168,2.2548972850735365,1.005474,20.510412,21.235687,19.367792,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1026720355595643
101.43598664763478,-20.64512230419528,1.3851955311209472,16.47016,-4.333827559027561,-1.038176599061599,0.9844383,17.638304,18.602146,16.671629,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1028544170953207
101.50660693736758,-20.821756330254164,1.362926557940177,1.935486,-1.1073448395200869,-0.030876632397267165,0.997389,20.511616,20.89826,19.612751,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10330786453379287
101.41184689224539,-20.673772997223562,1.3417315395182505,47.06599,-4.660739336878407,-0.3874754648930196,1.0591475,15.391797,15.885115,14.728616,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10462827967898455
101.58377271562269,-20.799775170622166,1.440051144517706,16.824293,-4.184480686380522,-1.5768737531690369,1.0268812,17.581638,18.536125,16.622906,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10477967935771218
101.62396400900961,-20.703568584582083,1.4481180330209378,1.9152192,-0.14039597603678544,1.3611171189212428,0.98704183,20.594805,20.791697,20.015451,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1049712635610573
101.43175116955905,-20.645821378608034,1.3252597035920013,50.08677,-4.602677052229724,-1.546919518839414,1.1718106,9.605259,9.575335,9.635801,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10517935054653466
101.61883428539245,-20.755506385773145,1.374842966804149,58.69277,-4.296125880149836,-1.6254066015989947,0.9588155,14.982175,15.408319,14.38871,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1057172505534951
101.43982375038155,-20.63776905472498,1.3701576807091473,95.18535,-4.386532492918906,-1.2695501148276231,1.0202605,13.748496,14.043643,13.293284,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10587932613407997
101.54392642807167,-20.82081519982038,1.3387363146777032,19.347168,-4.326148980117329,-1.1456726873472083,0.98100054,17.356958,18.270658,16.43275,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10623685143506105
101.60959904350705,-20.77491455855276,1.4034247502455497,32.07448,-4.31617887551369,-1.3426915140910665,0.9828979,16.429968,17.106003,15.640798,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10652206238530802
101.41669406227857,-20.66085922510546,1.3599808649395335,46.2466,-4.229333849948591,-1.3791678645716554,1.0698501,15.497345,15.987163,14.820016,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10693923718172274
101.41668086952666,-20.777513378190697,1.402482396140092,38.158184,-4.2562185297974064,-1.4194129520943883,1.0004686,16.152187,16.801182,15.374111,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10754073089924276
101.50187407630452,-20.827063686130792,1.3469221918924714,88.07038,-4.294185368824285,-1.2820531236910393,1.0070529,14.089983,14.412612,13.603103,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10893639339213025
101.44688919831027,-20.628593493701732,1.365917659967565,105.39627,-4.518450868455059,-1.496104890436571,1.0421853,13.448065,13.721658,13.018846,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10917106017612428
101.39582600875103,-20.72069043116097,1.3472234033892687,51.23622,-4.512482616740548,-1.2393536939423129,1.1251314,8.958826,8.933093,8.971911,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1095210297148049
101.4063788770931,-20.7647221667949,1.3705616817794546,91.715,-4.606424581820824,-1.3995945716741474,1.0478203,13.90236,14.214624,13.427481,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.10976895754434192
101.39716454188084,-20.743428610705177,1.3782929927378529,83.924545,-4.580126265403908,-0.8783960902143004,1.0833652,14.10036,14.507249,13.521285,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11104880454202759
101.61440637116299,-20.77772074112992,1.3592999586776162,43.702385,-4.3093783074493635,-1.5138101392206438,1.0105928,15.742226,16.286558,15.052274,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1118208441946752
101.52014812591243,-20.606925187742938,1.3492466160573924,70.79651,-4.217697035971559,-1.2865401095881475,1.0282803,7.4938793,8.047546,6.7905917,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11189669355066817
101.61809086297957,-20.663254138899276,1.464374672657841,11.407453,-2.528874582616581,3.250562165992182,1.0970076,,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1129106425686453
101.55164628156874,-20.611599789673008,1.4358442614923117,19.99359,-4.350143590359585,-1.4758867028128806,1.0069505,17.364822,18.29887,16.414612,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11299045412720575
101.47263206149856,-20.825197187299967,1.3153020558638198,1.1282877,-2.3624637311153593,0.019224571222074004,0.95071435,20.638195,21.543077,19.699993,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.113035555928897
101.4091241136287,-20.777386028222974,1.3470968029579424,98.47233,-4.185937354985586,-1.3078998016874652,1.0947299,13.019398,13.254059,12.640033,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11345337128134356
101.45179546569187,-20.61919008802817,1.3850886823406812,93.878204,-4.653714685299472,-1.442356359369712,1.2678922,13.278018,13.541315,12.849298,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11469116061582975
101.60215725803751,-20.639357692823545,1.430042695123933,66.02164,-4.573061901098133,-1.2981651601876325,1.1144059,14.633471,15.012565,14.081324,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11513197030989177
101.62541114443316,-20.76624580142319,1.3157412727106832,50.934063,-4.415872259972014,-1.3063979105262826,1.2208841,14.82961,15.227378,14.265067,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.1154972566082479
101.41642477340943,-20.79121179821686,1.3525281798913864,53.936398,-4.45816290169048,-1.4854475416004032,1.3685722,11.123768,11.156478,11.052085,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11579581498720794
101.38852578010146,-20.709709917080694,1.477323745074186,6.4813414,-4.480805423423625,-1.5011631952268913,1.015184,19.084198,20.432224,17.928537,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.11667409096559309
